timestamp,day_of_week,date,time,time_bucket_30,bucket_index,facility_name,status,percent_full,raw_text,people,capacity,is_open,hour_summary,is_data_unavailable,is_valid_percent,predictor_exclusion_reason,is_valid_predictor_row,hour,minute,bucket_30_minute
2026-04-06T07:15:04-07:00,Monday,2026-04-06,07:15:04,07:30,15,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,7,15,30
2026-04-06T07:15:04-07:00,Monday,2026-04-06,07:15:04,07:30,15,Main Gym Fitness Gym,Not Busy,5.0,Not Busy (5%),3.0,72.0,True,open,False,True,ok,True,7,15,30
2026-04-06T07:15:04-07:00,Monday,2026-04-06,07:15:04,07:30,15,RIMAC Fitness Gym,Active,40.0,Not Busy (40%),60.0,150.0,True,open,False,True,ok,True,7,15,30
2026-04-06T07:30:04-07:00,Monday,2026-04-06,07:30:04,07:30,15,Main Gym Fitness Gym,Not Busy,10.0,Not Busy (10%),7.0,72.0,True,open,False,True,ok,True,7,30,30
2026-04-06T07:30:04-07:00,Monday,2026-04-06,07:30:04,07:30,15,Outback Climbing Center,Closed,13.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,7,30,30
2026-04-06T07:30:04-07:00,Monday,2026-04-06,07:30:04,07:30,15,RIMAC Fitness Gym,Busy,57.0,Busy (57%),85.0,150.0,True,open,False,True,ok,True,7,30,30
2026-04-06T07:30:04-07:00,Monday,2026-04-06,07:30:04,07:30,15,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,7,30,30
2026-04-06T07:45:04-07:00,Monday,2026-04-06,07:45:04,08:00,16,RIMAC Fitness Gym,Active,49.0,Busy (49%),74.0,150.0,True,open,False,True,ok,True,8,45,0
2026-04-06T07:45:04-07:00,Monday,2026-04-06,07:45:04,08:00,16,Main Gym Fitness Gym,Not Busy,9.0,Not Busy (9%),7.0,72.0,True,open,False,True,ok,True,8,45,0
2026-04-06T07:45:04-07:00,Monday,2026-04-06,07:45:04,08:00,16,Outback Climbing Center,Closed,10.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,45,0
2026-04-06T07:45:04-07:00,Monday,2026-04-06,07:45:04,08:00,16,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,8,45,0
2026-04-06T08:00:05-07:00,Monday,2026-04-06,08:00:05,08:00,16,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,8,0,0
2026-04-06T08:00:05-07:00,Monday,2026-04-06,08:00:05,08:00,16,RIMAC Fitness Gym,Active,47.0,Busy (47%),70.0,150.0,True,open,False,True,ok,True,8,0,0
2026-04-06T08:00:05-07:00,Monday,2026-04-06,08:00:05,08:00,16,Main Gym Fitness Gym,Not Busy,20.0,Not Busy (20%),15.0,72.0,True,open,False,True,ok,True,8,0,0
2026-04-06T08:00:05-07:00,Monday,2026-04-06,08:00:05,08:00,16,Outback Climbing Center,Closed,12.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,0,0
2026-04-06T08:15:04-07:00,Monday,2026-04-06,08:15:04,08:30,17,Main Gym Fitness Gym,Not Busy,23.0,Not Busy (23%),16.0,72.0,True,open,False,True,ok,True,8,15,30
2026-04-06T08:15:04-07:00,Monday,2026-04-06,08:15:04,08:30,17,Outback Climbing Center,Closed,13.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,15,30
2026-04-06T08:15:04-07:00,Monday,2026-04-06,08:15:04,08:30,17,RIMAC Fitness Gym,Active,40.0,Not Busy (40%),59.0,150.0,True,open,False,True,ok,True,8,15,30
2026-04-06T08:15:04-07:00,Monday,2026-04-06,08:15:04,08:30,17,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,8,15,30
2026-04-06T08:30:05-07:00,Monday,2026-04-06,08:30:05,08:30,17,Triton Esports Center,Not Busy,1.0,Not Busy (1%),0.0,35.0,True,open,False,True,ok,True,8,30,30
2026-04-06T08:30:05-07:00,Monday,2026-04-06,08:30:05,08:30,17,Main Gym Fitness Gym,Not Busy,24.0,Not Busy (24%),17.0,72.0,True,open,False,True,ok,True,8,30,30
2026-04-06T08:30:05-07:00,Monday,2026-04-06,08:30:05,08:30,17,Outback Climbing Center,Closed,7.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,30,30
2026-04-06T08:30:05-07:00,Monday,2026-04-06,08:30:05,08:30,17,RIMAC Fitness Gym,Active,45.0,Not Busy (45%),67.0,150.0,True,open,False,True,ok,True,8,30,30
2026-04-06T08:45:04-07:00,Monday,2026-04-06,08:45:04,09:00,18,Triton Esports Center,Not Busy,2.0,Not Busy (2%),1.0,35.0,True,open,False,True,ok,True,9,45,0
2026-04-06T08:45:04-07:00,Monday,2026-04-06,08:45:04,09:00,18,RIMAC Fitness Gym,Active,49.0,Busy (49%),73.0,150.0,True,open,False,True,ok,True,9,45,0
2026-04-06T08:45:04-07:00,Monday,2026-04-06,08:45:04,09:00,18,Main Gym Fitness Gym,Not Busy,16.0,Not Busy (16%),12.0,72.0,True,open,False,True,ok,True,9,45,0
2026-04-06T08:45:04-07:00,Monday,2026-04-06,08:45:04,09:00,18,Outback Climbing Center,Closed,11.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,45,0
2026-04-06T09:00:05-07:00,Monday,2026-04-06,09:00:05,09:00,18,Triton Esports Center,Not Busy,1.0,Not Busy (1%),0.0,35.0,True,open,False,True,ok,True,9,0,0
2026-04-06T09:00:05-07:00,Monday,2026-04-06,09:00:05,09:00,18,Main Gym Fitness Gym,Not Busy,24.0,Not Busy (24%),17.0,72.0,True,open,False,True,ok,True,9,0,0
2026-04-06T09:00:05-07:00,Monday,2026-04-06,09:00:05,09:00,18,Outback Climbing Center,Closed,10.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,0,0
2026-04-06T09:00:05-07:00,Monday,2026-04-06,09:00:05,09:00,18,RIMAC Fitness Gym,Busy,57.0,Busy (57%),85.0,150.0,True,open,False,True,ok,True,9,0,0
2026-04-06T09:15:04-07:00,Monday,2026-04-06,09:15:04,09:30,19,RIMAC Fitness Gym,Busy,53.0,Busy (53%),79.0,150.0,True,open,False,True,ok,True,9,15,30
2026-04-06T09:15:04-07:00,Monday,2026-04-06,09:15:04,09:30,19,Triton Esports Center,Not Busy,2.0,Not Busy (2%),1.0,35.0,True,open,False,True,ok,True,9,15,30
2026-04-06T09:15:04-07:00,Monday,2026-04-06,09:15:04,09:30,19,Main Gym Fitness Gym,Not Busy,10.0,Not Busy (10%),7.0,72.0,True,open,False,True,ok,True,9,15,30
2026-04-06T09:15:04-07:00,Monday,2026-04-06,09:15:04,09:30,19,Outback Climbing Center,Closed,13.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,15,30
2026-04-06T09:30:05-07:00,Monday,2026-04-06,09:30:05,09:30,19,Triton Esports Center,Not Busy,5.0,Not Busy (5%),2.0,35.0,True,open,False,True,ok,True,9,30,30
2026-04-06T09:30:05-07:00,Monday,2026-04-06,09:30:05,09:30,19,RIMAC Fitness Gym,Busy,60.0,Busy (60%),90.0,150.0,True,open,False,True,ok,True,9,30,30
2026-04-06T09:30:05-07:00,Monday,2026-04-06,09:30:05,09:30,19,Main Gym Fitness Gym,Active,28.0,Not Busy (28%),20.0,72.0,True,open,False,True,ok,True,9,30,30
2026-04-06T09:30:05-07:00,Monday,2026-04-06,09:30:05,09:30,19,Outback Climbing Center,Closed,10.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,30,30
2026-04-06T09:45:04-07:00,Monday,2026-04-06,09:45:04,10:00,20,Main Gym Fitness Gym,Active,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,10,45,0
2026-04-06T09:45:04-07:00,Monday,2026-04-06,09:45:04,10:00,20,Outback Climbing Center,Closed,8.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,10,45,0
2026-04-06T09:45:04-07:00,Monday,2026-04-06,09:45:04,10:00,20,RIMAC Fitness Gym,Busy,54.0,Busy (54%),80.0,150.0,True,open,False,True,ok,True,10,45,0
2026-04-06T09:45:04-07:00,Monday,2026-04-06,09:45:04,10:00,20,Triton Esports Center,Not Busy,6.0,Not Busy (6%),2.0,35.0,True,open,False,True,ok,True,10,45,0
2026-04-06T10:00:05-07:00,Monday,2026-04-06,10:00:05,10:00,20,Triton Esports Center,Not Busy,12.0,Not Busy (12%),4.0,35.0,True,open,False,True,ok,True,10,0,0
2026-04-06T10:00:05-07:00,Monday,2026-04-06,10:00:05,10:00,20,Main Gym Fitness Gym,Not Busy,20.0,Not Busy (20%),14.0,72.0,True,open,False,True,ok,True,10,0,0
2026-04-06T10:00:05-07:00,Monday,2026-04-06,10:00:05,10:00,20,Outback Climbing Center,Not Busy,18.0,Not Busy (18%),5.0,30.0,True,open,False,True,ok,True,10,0,0
2026-04-06T10:00:05-07:00,Monday,2026-04-06,10:00:05,10:00,20,RIMAC Fitness Gym,Active,44.0,Not Busy (44%),65.0,150.0,True,open,False,True,ok,True,10,0,0
2026-04-06T10:15:05-07:00,Monday,2026-04-06,10:15:05,10:30,21,Main Gym Fitness Gym,Active,27.0,Not Busy (27%),20.0,72.0,True,open,False,True,ok,True,10,15,30
2026-04-06T10:15:05-07:00,Monday,2026-04-06,10:15:05,10:30,21,Outback Climbing Center,Busy,58.0,Busy (58%),17.0,30.0,True,open,False,True,ok,True,10,15,30
2026-04-06T10:15:05-07:00,Monday,2026-04-06,10:15:05,10:30,21,RIMAC Fitness Gym,Busy,56.0,Busy (56%),84.0,150.0,True,open,False,True,ok,True,10,15,30
2026-04-06T10:15:05-07:00,Monday,2026-04-06,10:15:05,10:30,21,Triton Esports Center,Not Busy,21.0,Not Busy (21%),7.0,35.0,True,open,False,True,ok,True,10,15,30
2026-04-06T10:30:05-07:00,Monday,2026-04-06,10:30:05,10:30,21,Outback Climbing Center,Busy,70.0,Busy (70%),21.0,30.0,True,open,False,True,ok,True,10,30,30
2026-04-06T10:30:05-07:00,Monday,2026-04-06,10:30:05,10:30,21,RIMAC Fitness Gym,Busy,62.0,Busy (62%),93.0,150.0,True,open,False,True,ok,True,10,30,30
2026-04-06T10:30:05-07:00,Monday,2026-04-06,10:30:05,10:30,21,Main Gym Fitness Gym,Not Busy,24.0,Not Busy (24%),17.0,72.0,True,open,False,True,ok,True,10,30,30
2026-04-06T10:30:05-07:00,Monday,2026-04-06,10:30:05,10:30,21,Triton Esports Center,Not Busy,19.0,Not Busy (19%),7.0,35.0,True,open,False,True,ok,True,10,30,30
2026-04-06T10:45:04-07:00,Monday,2026-04-06,10:45:04,11:00,22,Triton Esports Center,Active,27.0,Not Busy (27%),10.0,35.0,True,open,False,True,ok,True,11,45,0
2026-04-06T10:45:04-07:00,Monday,2026-04-06,10:45:04,11:00,22,RIMAC Fitness Gym,Busy,74.0,Busy (74%),111.0,150.0,True,open,False,True,ok,True,11,45,0
2026-04-06T10:45:04-07:00,Monday,2026-04-06,10:45:04,11:00,22,Outback Climbing Center,Very Active,93.0,Very Busy (93%),28.0,30.0,True,open,False,True,ok,True,11,45,0
2026-04-06T10:45:04-07:00,Monday,2026-04-06,10:45:04,11:00,22,Main Gym Fitness Gym,Active,37.0,Not Busy (37%),27.0,72.0,True,open,False,True,ok,True,11,45,0
2026-04-06T11:00:06-07:00,Monday,2026-04-06,11:00:06,11:00,22,Main Gym Fitness Gym,Active,38.0,Not Busy (38%),27.0,72.0,True,open,False,True,ok,True,11,0,0
2026-04-06T11:00:06-07:00,Monday,2026-04-06,11:00:06,11:00,22,Outback Climbing Center,Very Active,98.0,Very Busy (98%),29.0,30.0,True,open,False,True,ok,True,11,0,0
2026-04-06T11:00:06-07:00,Monday,2026-04-06,11:00:06,11:00,22,RIMAC Fitness Gym,Busy,70.0,Busy (70%),105.0,150.0,True,open,False,True,ok,True,11,0,0
2026-04-06T11:00:06-07:00,Monday,2026-04-06,11:00:06,11:00,22,Triton Esports Center,Not Busy,21.0,Not Busy (21%),7.0,35.0,True,open,False,True,ok,True,11,0,0
2026-04-06T11:15:04-07:00,Monday,2026-04-06,11:15:04,11:30,23,RIMAC Fitness Gym,Not Busy,,Data Unavailable (0%),0.0,150.0,True,open,True,True,data_unavailable,False,11,15,30
2026-04-06T11:15:04-07:00,Monday,2026-04-06,11:15:04,11:30,23,Triton Esports Center,Active,49.0,Busy (49%),17.0,35.0,True,open,False,True,ok,True,11,15,30
2026-04-06T11:15:04-07:00,Monday,2026-04-06,11:15:04,11:30,23,Main Gym Fitness Gym,Active,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,11,15,30
2026-04-06T11:15:04-07:00,Monday,2026-04-06,11:15:04,11:30,23,Outback Climbing Center,Busy,67.0,Busy (67%),20.0,30.0,True,open,False,True,ok,True,11,15,30
2026-04-06T11:30:05-07:00,Monday,2026-04-06,11:30:05,11:30,23,Main Gym Fitness Gym,Active,27.0,Not Busy (27%),20.0,72.0,True,open,False,True,ok,True,11,30,30
2026-04-06T11:30:05-07:00,Monday,2026-04-06,11:30:05,11:30,23,Outback Climbing Center,Very Active,99.0,Very Busy (99%),34.0,30.0,True,open,False,True,ok,True,11,30,30
2026-04-06T11:30:05-07:00,Monday,2026-04-06,11:30:05,11:30,23,RIMAC Fitness Gym,Busy,66.0,Busy (66%),99.0,150.0,True,open,False,True,ok,True,11,30,30
2026-04-06T11:30:05-07:00,Monday,2026-04-06,11:30:05,11:30,23,Triton Esports Center,Active,43.0,Not Busy (43%),15.0,35.0,True,open,False,True,ok,True,11,30,30
2026-04-06T11:45:04-07:00,Monday,2026-04-06,11:45:04,12:00,24,Triton Esports Center,Busy,57.0,Busy (57%),20.0,35.0,True,open,False,True,ok,True,12,45,0
2026-04-06T11:45:04-07:00,Monday,2026-04-06,11:45:04,12:00,24,Main Gym Fitness Gym,Active,42.0,Not Busy (42%),31.0,72.0,True,open,False,True,ok,True,12,45,0
2026-04-06T11:45:04-07:00,Monday,2026-04-06,11:45:04,12:00,24,Outback Climbing Center,Very Active,99.0,Very Busy (99%),34.0,30.0,True,open,False,True,ok,True,12,45,0
2026-04-06T11:45:04-07:00,Monday,2026-04-06,11:45:04,12:00,24,RIMAC Fitness Gym,Busy,68.0,Busy (68%),102.0,150.0,True,open,False,True,ok,True,12,45,0
2026-04-06T12:15:04-07:00,Monday,2026-04-06,12:15:04,12:30,25,RIMAC Fitness Gym,Busy,64.0,Busy (64%),96.0,150.0,True,open,False,True,ok,True,12,15,30
2026-04-06T12:15:04-07:00,Monday,2026-04-06,12:15:04,12:30,25,Triton Esports Center,Busy,54.0,Busy (54%),19.0,35.0,True,open,False,True,ok,True,12,15,30
2026-04-06T12:15:04-07:00,Monday,2026-04-06,12:15:04,12:30,25,Main Gym Fitness Gym,Busy,53.0,Busy (53%),38.0,72.0,True,open,False,True,ok,True,12,15,30
2026-04-06T12:15:04-07:00,Monday,2026-04-06,12:15:04,12:30,25,Outback Climbing Center,Very Active,99.0,Very Busy (99%),31.0,30.0,True,open,False,True,ok,True,12,15,30
2026-04-06T12:30:04-07:00,Monday,2026-04-06,12:30:04,12:30,25,Main Gym Fitness Gym,Not Busy,24.0,Not Busy (24%),17.0,72.0,True,open,False,True,ok,True,12,30,30
2026-04-06T12:30:04-07:00,Monday,2026-04-06,12:30:04,12:30,25,Outback Climbing Center,Very Active,99.0,Very Busy (99%),31.0,30.0,True,open,False,True,ok,True,12,30,30
2026-04-06T12:30:04-07:00,Monday,2026-04-06,12:30:04,12:30,25,RIMAC Fitness Gym,Busy,63.0,Busy (63%),95.0,150.0,True,open,False,True,ok,True,12,30,30
2026-04-06T12:30:04-07:00,Monday,2026-04-06,12:30:04,12:30,25,Triton Esports Center,Busy,59.0,Busy (59%),21.0,35.0,True,open,False,True,ok,True,12,30,30
2026-04-06T12:45:05-07:00,Monday,2026-04-06,12:45:05,13:00,26,Main Gym Fitness Gym,Active,37.0,Not Busy (37%),27.0,72.0,True,open,False,True,ok,True,13,45,0
2026-04-06T12:45:05-07:00,Monday,2026-04-06,12:45:05,13:00,26,Outback Climbing Center,Busy,71.0,Busy (71%),21.0,30.0,True,open,False,True,ok,True,13,45,0
2026-04-06T12:45:05-07:00,Monday,2026-04-06,12:45:05,13:00,26,RIMAC Fitness Gym,Busy,73.0,Busy (73%),109.0,150.0,True,open,False,True,ok,True,13,45,0
2026-04-06T12:45:05-07:00,Monday,2026-04-06,12:45:05,13:00,26,Triton Esports Center,Busy,51.0,Busy (51%),18.0,35.0,True,open,False,True,ok,True,13,45,0
2026-04-06T13:00:05-07:00,Monday,2026-04-06,13:00:05,13:00,26,Triton Esports Center,Active,44.0,Not Busy (44%),16.0,35.0,True,open,False,True,ok,True,13,0,0
2026-04-06T13:00:05-07:00,Monday,2026-04-06,13:00:05,13:00,26,RIMAC Fitness Gym,Busy,66.0,Busy (66%),99.0,150.0,True,open,False,True,ok,True,13,0,0
2026-04-06T13:00:05-07:00,Monday,2026-04-06,13:00:05,13:00,26,Outback Climbing Center,Busy,67.0,Busy (67%),20.0,30.0,True,open,False,True,ok,True,13,0,0
2026-04-06T13:00:05-07:00,Monday,2026-04-06,13:00:05,13:00,26,Main Gym Fitness Gym,Active,34.0,Not Busy (34%),25.0,72.0,True,open,False,True,ok,True,13,0,0
2026-04-06T13:15:04-07:00,Monday,2026-04-06,13:15:04,13:30,27,Main Gym Fitness Gym,Very Active,99.0,Very Busy (99%),190.0,72.0,True,open,False,True,ok,True,13,15,30
2026-04-06T13:15:04-07:00,Monday,2026-04-06,13:15:04,13:30,27,Outback Climbing Center,Very Active,93.0,Very Busy (93%),28.0,30.0,True,open,False,True,ok,True,13,15,30
2026-04-06T13:15:04-07:00,Monday,2026-04-06,13:15:04,13:30,27,RIMAC Fitness Gym,Busy,62.0,Busy (62%),93.0,150.0,True,open,False,True,ok,True,13,15,30
2026-04-06T13:15:04-07:00,Monday,2026-04-06,13:15:04,13:30,27,Triton Esports Center,Busy,50.0,Busy (50%),18.0,35.0,True,open,False,True,ok,True,13,15,30
2026-04-06T13:30:05-07:00,Monday,2026-04-06,13:30:05,13:30,27,Triton Esports Center,Busy,67.0,Busy (67%),23.0,35.0,True,open,False,True,ok,True,13,30,30
2026-04-06T13:30:05-07:00,Monday,2026-04-06,13:30:05,13:30,27,Main Gym Fitness Gym,Busy,50.0,Busy (50%),36.0,72.0,True,open,False,True,ok,True,13,30,30
2026-04-06T13:30:05-07:00,Monday,2026-04-06,13:30:05,13:30,27,Outback Climbing Center,Very Active,99.0,Very Busy (99%),34.0,30.0,True,open,False,True,ok,True,13,30,30
2026-04-06T13:30:05-07:00,Monday,2026-04-06,13:30:05,13:30,27,RIMAC Fitness Gym,Very Active,75.0,Busy (75%),112.0,150.0,True,open,False,True,ok,True,13,30,30
2026-04-06T13:45:04-07:00,Monday,2026-04-06,13:45:04,14:00,28,RIMAC Fitness Gym,Busy,63.0,Busy (63%),95.0,150.0,True,open,False,True,ok,True,14,45,0
2026-04-06T13:45:04-07:00,Monday,2026-04-06,13:45:04,14:00,28,Triton Esports Center,Active,48.0,Busy (48%),17.0,35.0,True,open,False,True,ok,True,14,45,0
2026-04-06T13:45:04-07:00,Monday,2026-04-06,13:45:04,14:00,28,Main Gym Fitness Gym,Active,42.0,Not Busy (42%),30.0,72.0,True,open,False,True,ok,True,14,45,0
2026-04-06T13:45:04-07:00,Monday,2026-04-06,13:45:04,14:00,28,Outback Climbing Center,Very Active,99.0,Very Busy (99%),33.0,30.0,True,open,False,True,ok,True,14,45,0
2026-04-06T14:00:06-07:00,Monday,2026-04-06,14:00:06,14:00,28,Main Gym Fitness Gym,Active,42.0,Not Busy (42%),30.0,72.0,True,open,False,True,ok,True,14,0,0
2026-04-06T14:00:06-07:00,Monday,2026-04-06,14:00:06,14:00,28,Outback Climbing Center,Very Active,99.0,Very Busy (99%),44.0,30.0,True,open,False,True,ok,True,14,0,0
2026-04-06T14:00:06-07:00,Monday,2026-04-06,14:00:06,14:00,28,RIMAC Fitness Gym,Busy,71.0,Busy (71%),106.0,150.0,True,open,False,True,ok,True,14,0,0
2026-04-06T14:00:06-07:00,Monday,2026-04-06,14:00:06,14:00,28,Triton Esports Center,Busy,54.0,Busy (54%),19.0,35.0,True,open,False,True,ok,True,14,0,0
2026-04-06T14:15:04-07:00,Monday,2026-04-06,14:15:04,14:30,29,Main Gym Fitness Gym,Not Busy,21.0,Not Busy (21%),15.0,72.0,True,open,False,True,ok,True,14,15,30
2026-04-06T14:15:04-07:00,Monday,2026-04-06,14:15:04,14:30,29,Outback Climbing Center,Very Active,99.0,Very Busy (99%),62.0,30.0,True,open,False,True,ok,True,14,15,30
2026-04-06T14:15:04-07:00,Monday,2026-04-06,14:15:04,14:30,29,RIMAC Fitness Gym,Busy,71.0,Busy (71%),107.0,150.0,True,open,False,True,ok,True,14,15,30
2026-04-06T14:15:04-07:00,Monday,2026-04-06,14:15:04,14:30,29,Triton Esports Center,Busy,62.0,Busy (62%),22.0,35.0,True,open,False,True,ok,True,14,15,30
2026-04-06T14:30:05-07:00,Monday,2026-04-06,14:30:05,14:30,29,Triton Esports Center,Busy,62.0,Busy (62%),22.0,35.0,True,open,False,True,ok,True,14,30,30
2026-04-06T14:30:05-07:00,Monday,2026-04-06,14:30:05,14:30,29,RIMAC Fitness Gym,Very Active,78.0,Busy (78%),117.0,150.0,True,open,False,True,ok,True,14,30,30
2026-04-06T14:30:05-07:00,Monday,2026-04-06,14:30:05,14:30,29,Outback Climbing Center,Very Active,99.0,Very Busy (99%),54.0,30.0,True,open,False,True,ok,True,14,30,30
2026-04-06T14:30:05-07:00,Monday,2026-04-06,14:30:05,14:30,29,Main Gym Fitness Gym,Active,38.0,Not Busy (38%),28.0,72.0,True,open,False,True,ok,True,14,30,30
2026-04-06T14:45:04-07:00,Monday,2026-04-06,14:45:04,15:00,30,Main Gym Fitness Gym,Active,40.0,Not Busy (40%),29.0,72.0,True,open,False,True,ok,True,15,45,0
2026-04-06T14:45:04-07:00,Monday,2026-04-06,14:45:04,15:00,30,Outback Climbing Center,Very Active,99.0,Very Busy (99%),46.0,30.0,True,open,False,True,ok,True,15,45,0
2026-04-06T14:45:04-07:00,Monday,2026-04-06,14:45:04,15:00,30,RIMAC Fitness Gym,Very Active,80.0,Busy (80%),120.0,150.0,True,open,False,True,ok,True,15,45,0
2026-04-06T14:45:04-07:00,Monday,2026-04-06,14:45:04,15:00,30,Triton Esports Center,Busy,70.0,Busy (70%),25.0,35.0,True,open,False,True,ok,True,15,45,0
2026-04-06T15:00:06-07:00,Monday,2026-04-06,15:00:06,15:00,30,Main Gym Fitness Gym,Active,47.0,Busy (47%),34.0,72.0,True,open,False,True,ok,True,15,0,0
2026-04-06T15:00:06-07:00,Monday,2026-04-06,15:00:06,15:00,30,Outback Climbing Center,Very Active,99.0,Very Busy (99%),46.0,30.0,True,open,False,True,ok,True,15,0,0
2026-04-06T15:00:06-07:00,Monday,2026-04-06,15:00:06,15:00,30,RIMAC Fitness Gym,Busy,74.0,Busy (74%),110.0,150.0,True,open,False,True,ok,True,15,0,0
2026-04-06T15:00:06-07:00,Monday,2026-04-06,15:00:06,15:00,30,Triton Esports Center,Very Active,99.0,Very Busy (99%),35.0,35.0,True,open,False,True,ok,True,15,0,0
2026-04-06T15:15:05-07:00,Monday,2026-04-06,15:15:05,15:30,31,Triton Esports Center,Very Active,97.0,Very Busy (97%),34.0,35.0,True,open,False,True,ok,True,15,15,30
2026-04-06T15:15:05-07:00,Monday,2026-04-06,15:15:05,15:30,31,RIMAC Fitness Gym,Very Active,78.0,Busy (78%),117.0,150.0,True,open,False,True,ok,True,15,15,30
2026-04-06T15:15:05-07:00,Monday,2026-04-06,15:15:05,15:30,31,Main Gym Fitness Gym,Active,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,15,15,30
2026-04-06T15:15:05-07:00,Monday,2026-04-06,15:15:05,15:30,31,Outback Climbing Center,Very Active,99.0,Very Busy (99%),47.0,30.0,True,open,False,True,ok,True,15,15,30
2026-04-06T15:30:04-07:00,Monday,2026-04-06,15:30:04,15:30,31,Main Gym Fitness Gym,Active,26.0,Not Busy (26%),19.0,72.0,True,open,False,True,ok,True,15,30,30
2026-04-06T15:30:04-07:00,Monday,2026-04-06,15:30:04,15:30,31,Outback Climbing Center,Very Active,99.0,Very Busy (99%),51.0,30.0,True,open,False,True,ok,True,15,30,30
2026-04-06T15:30:04-07:00,Monday,2026-04-06,15:30:04,15:30,31,RIMAC Fitness Gym,Very Active,83.0,Very Busy (83%),124.0,150.0,True,open,False,True,ok,True,15,30,30
2026-04-06T15:30:04-07:00,Monday,2026-04-06,15:30:04,15:30,31,Triton Esports Center,Very Active,99.0,Very Busy (99%),38.0,35.0,True,open,False,True,ok,True,15,30,30
2026-04-06T15:45:04-07:00,Monday,2026-04-06,15:45:04,16:00,32,Triton Esports Center,Very Active,88.0,Very Busy (88%),31.0,35.0,True,open,False,True,ok,True,16,45,0
2026-04-06T15:45:04-07:00,Monday,2026-04-06,15:45:04,16:00,32,Main Gym Fitness Gym,Active,34.0,Not Busy (34%),25.0,72.0,True,open,False,True,ok,True,16,45,0
2026-04-06T15:45:04-07:00,Monday,2026-04-06,15:45:04,16:00,32,Outback Climbing Center,Very Active,99.0,Very Busy (99%),58.0,30.0,True,open,False,True,ok,True,16,45,0
2026-04-06T15:45:04-07:00,Monday,2026-04-06,15:45:04,16:00,32,RIMAC Fitness Gym,Very Active,92.0,Very Busy (92%),138.0,150.0,True,open,False,True,ok,True,16,45,0
2026-04-06T16:00:04-07:00,Monday,2026-04-06,16:00:04,16:00,32,Triton Esports Center,Very Active,93.0,Very Busy (93%),32.0,35.0,True,open,False,True,ok,True,16,0,0
2026-04-06T16:00:04-07:00,Monday,2026-04-06,16:00:04,16:00,32,RIMAC Fitness Gym,Very Active,82.0,Very Busy (82%),123.0,150.0,True,open,False,True,ok,True,16,0,0
2026-04-06T16:00:04-07:00,Monday,2026-04-06,16:00:04,16:00,32,Outback Climbing Center,Very Active,99.0,Very Busy (99%),58.0,30.0,True,open,False,True,ok,True,16,0,0
2026-04-06T16:00:04-07:00,Monday,2026-04-06,16:00:04,16:00,32,Main Gym Fitness Gym,Active,40.0,Not Busy (40%),28.0,72.0,True,open,False,True,ok,True,16,0,0
2026-04-06T16:15:04-07:00,Monday,2026-04-06,16:15:04,16:30,33,Triton Esports Center,Very Active,96.0,Very Busy (96%),34.0,35.0,True,open,False,True,ok,True,16,15,30
2026-04-06T16:15:04-07:00,Monday,2026-04-06,16:15:04,16:30,33,Main Gym Fitness Gym,Busy,51.0,Busy (51%),36.0,72.0,True,open,False,True,ok,True,16,15,30
2026-04-06T16:15:04-07:00,Monday,2026-04-06,16:15:04,16:30,33,Outback Climbing Center,Very Active,99.0,Very Busy (99%),57.0,30.0,True,open,False,True,ok,True,16,15,30
2026-04-06T16:15:04-07:00,Monday,2026-04-06,16:15:04,16:30,33,RIMAC Fitness Gym,Very Active,77.0,Busy (77%),115.0,150.0,True,open,False,True,ok,True,16,15,30
2026-04-06T16:30:05-07:00,Monday,2026-04-06,16:30:05,16:30,33,Outback Climbing Center,Very Active,99.0,Very Busy (99%),66.0,30.0,True,open,False,True,ok,True,16,30,30
2026-04-06T16:30:05-07:00,Monday,2026-04-06,16:30:05,16:30,33,RIMAC Fitness Gym,Busy,71.0,Busy (71%),106.0,150.0,True,open,False,True,ok,True,16,30,30
